concept,feature,feature_raw,leuven_listed,flan_response,flan_true
Alligator,becomes cocoon,becomes_cocoon,0,False,0
Alligator,can live to a ripe old age,can_live_to_a_ripe_old_age,1,False,0
Alligator,has a crest,has_a_crest,0,False,0
Alligator,has antlers,has_antlers,0,False,0
Alligator,is a character in Free Willy,is_a_character_in_Free_Willy,0,False,0
Alligator,is brown/black,is_brown/black,0,True,1
Alligator,is dangerous to people,is_dangerous_to_people,1,True,1
Alligator,is intelligent,is_intelligent,0,False,0
Alligator,is reddish brow,is_reddish_brow,0,False,0
Alligator,is used in stewed eels in chervil sauce,is_used_in_stewed_eels_in_chervil_sauce,0,False,0
Alligator,makes a sound like a grunt,makes_a_sound_like_a_grunt,0,True,1
Alligator,makes holes in clothing,makes_holes_in_clothing,0,False,0
Alligator,sleeps upside down,sleeps_upside_down,0,False,0
Alligator,barks,barks,0,False,0
Alligator,graceful,graceful,0,False,0
Alligator,grey-white,grey-white,0,False,0
Alligator,has a red breast,has_a_red_breast,0,False,0
Alligator,is eaten when it's Christmas,is_eaten_when_it's_Christmas,0,False,0
Alligator,is elongated,is_elongated,1,True,1
Alligator,is proud,is_proud,0,False,0
Alligator,"is red, brown","is_red,_brown",0,False,0
Alligator,is small,is_small,0,False,0
Alligator,king of animals,king_of_animals,0,False,0
Alligator,likes rolling in mud,likes_rolling_in_mud,0,True,1
Alligator,makes not much noise,makes_not_much_noise,1,False,0
Alligator,reproduces fast,reproduces_fast,0,False,0
Alligator,spits,spits,0,True,1
Alligator,attaches to the body,attaches_to_the_body,0,True,1
Alligator,bushy tail,bushy_tail,0,False,0
Alligator,has whiskers,has_whiskers,0,False,0
Alligator,is sly,is_sly,1,True,1
Alligator,is specked,is_specked,0,False,0
Alligator,lives on when split in half,lives_on_when_split_in_half,0,False,0
Alligator,makes a squeaky sound,makes_a_squeaky_sound,0,False,0
Alligator,often run over by cars,often_run_over_by_cars,0,False,0
Alligator,sheared for wool,sheared_for_wool,0,False,0
Alligator,swims in aquariums,swims_in_aquariums,0,False,0
Alligator,transferable,transferable,0,False,0
Alligator,eats bread,eats_bread,0,False,0
Alligator,is a thief,is_a_thief,0,False,0
Alligator,is strong,is_strong,1,True,1
Alligator,lives in a hole,lives_in_a_hole,0,False,0
Alligator,lives in australia,lives_in_australia,1,False,0
Alligator,marsupial,marsupial,0,False,0
Alligator,rolls up in danger,rolls_up_in_danger,0,True,1
Alligator,swims in a bowl,swims_in_a_bowl_,0,False,0
Alligator,tasts salty,tasts_salty,0,False,0
Alligator,comes up to light,comes_up_to_light,0,False,0
Alligator,has an orange bill,has_an_orange_bill,0,False,0
Alligator,has long ears,has_long_ears,0,False,0
Alligator,is a salt-water fish,is_a_salt-water_fish,1,False,0
Alligator,is inconspicious,is_inconspicious,1,False,0
Alligator,is used in competitions,is_used_in_competitions,0,False,0
Alligator,is used in shows,is_used_in_shows,1,False,0
Alligator,occurs frequently,occurs_frequently,1,False,0
Alligator,sits on flowers,sits_on_flowers,0,False,0
Alligator,doesn't live long,doesn't_live_long,0,False,0
Alligator,feline,feline,0,False,0
Alligator,has eight paws,has_eight_paws,0,False,0
Alligator,has hoofs,has_hoofs,0,False,0
Alligator,is found in hair,is_found_in_hair,0,False,0
Alligator,is grisly,is_grisly,1,False,0
Alligator,resembles horses,resembles_horses,0,False,0
Alligator,thick skin,thick_skin,1,True,1
Alligator,used as a beast of burden,used_as_a_beast_of_burden,0,False,0
Alligator,can be aggressive,can_be_aggressive,1,True,1
Alligator,can talk,can_talk,0,False,0
Alligator,eats seed,eats_seed,0,False,0
Alligator,has a big bill,has_a_big_bill,1,False,0
Alligator,has sharp claws.1,has_sharp_claws.1,1,True,1
Alligator,is cold-blooded,is_cold-blooded,1,True,1
Alligator,is extinct,is_extinct,0,False,0
Alligator,makes honey,makes_honey,0,False,0
Alligator,soft fur,soft_fur,0,False,0
Alligator,adores sweetness,adores_sweetness,0,False,0
Alligator,brings children,brings_children,0,False,0
Alligator,chirps.1,chirps.1,0,False,0
Alligator,does not migrate in the winter,does_not_migrate_in_the_winter,1,True,1
Alligator,eats mice,eats_mice,1,True,1
Alligator,has a big mouth,has_a_big_mouth,1,True,1
Alligator,is a scavenging animal,is_a_scavenging_animal,1,True,1
Alligator,is found in a pond,is_found_in_a_pond,1,False,0
Alligator,is funny,is_funny,0,False,0
Alligator,is red,is_red,0,False,0
Alligator,lives in a damp climate,lives_in_a_damp_climate,1,True,1
Alligator,makes an extremely irritating sound,makes_an_extremely_irritating_sound,0,False,0
Alligator,strangles its prey,strangles_its_prey,0,False,0
Alligator,eats small animals,eats_small_animals,1,True,1
Alligator,has a hunch,has_a_hunch,0,False,0
Alligator,has a trunk,has_a_trunk,0,False,0
Alligator,is not very popular among man,is_not_very_popular_among_man,1,False,0
Alligator,is tinned,is_tinned,0,False,0
Alligator,lives by the sea,lives_by_the_sea,1,False,0
Alligator,sheds its skin,sheds_its_skin,1,True,1
Alligator,shy,shy,1,False,0
Alligator,can be bred,can_be_bred,1,True,1
Alligator,has large theeth,has_large_theeth,1,True,1
Alligator,has manes,has_manes,0,False,0
Alligator,is terrifying,is_terrifying,1,True,1
Alligator,lives in the jungle,lives_in_the_jungle,1,True,1
Alligator,lives on land,lives_on_land__,1,False,0
Alligator,strong animal,strong_animal,1,False,0
Alligator,eats grain,eats_grain,0,False,0
Alligator,eats plankton,eats_plankton,1,False,0
Alligator,gives pain,gives_pain,1,True,1
Alligator,has a split tongue,has_a_split_tongue,0,True,1
Alligator,has eyes,has_eyes,1,True,1
Alligator,has large eyes,has_large_eyes,0,False,0
Alligator,has teeth,has_teeth,1,True,1
Alligator,lives in cold areas,lives_in_cold_areas,0,False,0
Alligator,makes web,makes_web,0,False,0
Alligator,does not taste well,does_not_taste_well,1,False,0
Alligator,has a sting,has_a_sting,0,False,0
Alligator,is fin-footed,is_fin-footed,1,False,0
Alligator,is sometimes eaten by man,is_sometimes_eaten_by_man,1,True,1
Alligator,is sweet,is_sweet_,0,False,0
Alligator,has a large wingspread,has_a_large_wingspread,0,False,0
Alligator,has short paws,has_short_paws,1,False,0
Alligator,has two eyes,has_two_eyes,1,False,0
Alligator,lives in the ocean,lives_in_the_ocean,0,False,0
Alligator,lives under the ground,lives_under_the_ground,0,False,0
Alligator,gives milk,gives_milk,0,False,0
Alligator,is not dangerous,is_not_dangerous,1,False,0
Alligator,stands in meadows,stands_in_meadows,0,False,0
Alligator,can't fly,can't_fly,1,True,1
Alligator,cartoon figure,cartoon_figure,1,False,0
Alligator,has many paws,has_many_paws,0,False,0
Alligator,has prickles,has_prickles,0,False,0
Alligator,incites fear,incites_fear,1,True,1
Alligator,is exterminated,is_exterminated,0,False,0
Alligator,is rare,is_rare,1,False,0
Alligator,lives in nature,lives_in_nature,1,True,1
Alligator,small and large kinds,small_and_large_kinds,1,True,1
Alligator,doesn't live in our country,doesn't_live_in_our_country,1,False,0
Alligator,has a long bill,has_a_long_bill,0,False,0
Alligator,is smooth,is_smooth,0,False,0
Alligator,lives on land and sea,lives_on_land_and_sea,1,False,0
Alligator,hunts,hunts,1,False,0
Alligator,lives in grass,lives_in_grass,1,False,0
Alligator,lives in tropical areas,lives_in_tropical_areas,1,True,1
Alligator,rodent,rodent,0,False,0
Alligator,dark colour,dark_colour,1,False,0
Alligator,frightens people,frightens_people,1,True,1
Alligator,is pink,is_pink,0,False,0
Alligator,occasionally occurs in films,occasionally_occurs_in_films,1,True,1
Alligator,feels soft,feels_soft,0,False,0
Alligator,has a fur (in dutch: vacht),has_a_fur_(in_dutch:_vacht),0,False,0
Alligator,has no paws,has_no_paws,0,True,1
Alligator,is slimy,is_slimy,0,False,0
Alligator,is ugly,is_ugly,1,False,0
Alligator,makes a sharp sound,makes_a_sharp_sound,0,False,0
Alligator,sings,sings,0,False,0
Alligator,is a migratory bird,is_a_migratory_bird,0,False,0
Alligator,is an amphibian,is_an_amphibian,1,False,0
Alligator,takes on the colour of its surroundings,takes_on_the_colour_of_its_surroundings,0,False,0
Alligator,doesn't make a sound,doesn't_make_a_sound,1,False,0
Alligator,has a long tongue,has_a_long_tongue,0,True,1
Alligator,is eaten by birds,is_eaten_by_birds,0,False,0
Alligator,can be poisonous,can_be_poisonous,0,False,0
Alligator,eats worms,eats_worms,1,True,1
Alligator,has claws,has_claws,1,True,1
Alligator,lives in the desert,lives_in_the_desert,0,False,0
Alligator,lives nearby the water,lives_nearby_the_water,1,True,1
Alligator,makes a hissing noise,makes_a_hissing_noise,0,True,1
Alligator,is poisonous,is_poisonous,0,False,0
Alligator,is thik,is_thik,0,False,0
Alligator,lives in a herd,lives_in_a_herd,0,False,0
Alligator,you can ride on it,you_can_ride_on_it,0,False,0
Alligator,has bones,has_bones,0,True,1
Alligator,sings (whistles),sings_(whistles),0,False,0
Alligator,appears in fairy tales and stories,appears_in_fairy_tales_and_stories,0,False,0
Alligator,yellow,yellow,0,False,0
Alligator,has legs.1,has_legs.1,1,False,0
Alligator,is a freshwater fish,is_a_freshwater_fish,1,False,0
Alligator,is a bird of prey,is_a_bird_of_prey,0,False,0
Alligator,lives in the wild,lives_in_the_wild,1,True,1
Alligator,has a pointed mouth,has_a_pointed_mouth,0,True,1
Alligator,does not live in Belgium,does_not_live_in_Belgium,1,False,0
Alligator,heavy,heavy,1,True,1
Alligator,lives on a farm,lives_on_a_farm,0,False,0
Alligator,is cute,is_cute,0,False,0
Alligator,is irritating,is_irritating,0,False,0
Alligator,quacks,quacks,0,False,0
Alligator,makes a lot of clamor,makes_a_lot_of_clamor,0,False,0
Alligator,sucks blood,sucks_blood,0,False,0
Alligator,bites,bites,1,True,1
Alligator,can jump far,can_jump_far,0,False,0
Alligator,eats grass,eats_grass,0,False,0
Alligator,hairy,hairy,0,False,0
Alligator,is yellow and black,is_yellow_and_black,0,False,0
Alligator,exists in different sizes and kinds,exists_in_different_sizes_and_kinds,1,True,1
Alligator,causes itching,causes_itching,0,False,0
Alligator,is slow,is_slow,1,False,0
Alligator,is green-brown,is_green-brown,1,True,1
Alligator,kind of snake,kind_of_snake,0,False,0
Alligator,has feelers,has_feelers,0,False,0
Alligator,is an animal of prey,is_an_animal_of_prey,1,False,0
Alligator,lives in trees,lives_in_trees,0,False,0
Alligator,lives in a cage,lives_in_a_cage,1,False,0
Alligator,is flat,is_flat,0,False,0
Alligator,jumps,jumps,0,False,0
Alligator,makes a sound,makes_a_sound,1,True,1
Alligator,can have different colors,can_have_different_colors,0,True,1
Alligator,has long paws,has_long_paws,0,False,0
Alligator,runs fast,runs_fast,1,False,0
Alligator,the meat is eaten,the_meat_is_eaten,1,True,1
Alligator,has a long neck,has_a_long_neck,0,True,1
Alligator,stinks,stinks,1,False,0
Alligator,is hunted,is_hunted,1,True,1
Alligator,lives in warm countries,lives_in_warm_countries,1,True,1
Alligator,has a shield,has_a_shield,0,False,0
Alligator,has a long tail,has_a_long_tail,1,False,0
Alligator,buzzes,buzzes,0,False,0
Alligator,crawls,crawls,1,False,0
Alligator,has many colours,has_many_colours,0,False,0
Alligator,has six paws,has_six_paws,0,False,0
Alligator,is beautiful,is_beautiful,1,False,0
Alligator,nocturnal animal,nocturnal_animal,0,True,1
Alligator,is a carnivore,is_a_carnivore,1,True,1
Alligator,is long,is_long,1,False,0
Alligator,endangered species,endangered_species,1,False,0
Alligator,eats plants,eats_plants,1,False,0
Alligator,is slippery,is_slippery,0,False,0
Alligator,seen mainly in summer,seen_mainly_in_summer,0,False,0
Alligator,is nasty,is_nasty,1,False,0
Alligator,stings,stings,0,False,0
Alligator,lives in Africa,lives_in_Africa,1,False,0
Alligator,is black and white,is_black_and_white,0,False,0
Alligator,is fished for,is_fished_for,0,True,1
Alligator,has sharp teeth,has_sharp_teeth,1,True,1
Alligator,is fast,is_fast,1,False,0
Alligator,is tasty,is_tasty,0,False,0
Alligator,there are many kinds of it,there_are_many_kinds_of_it,1,False,0
Alligator,eats insects,eats_insects,1,True,1
Alligator,builds nests,builds_nests,1,False,0
Alligator,has two paws,has_two_paws,0,False,0
Alligator,has gills,has_gills,1,False,0
Alligator,has fins,has_fins,0,False,0
Alligator,is white,is_white,0,False,0
Alligator,lives in the woods,lives_in_the_woods,1,True,1
Alligator,is a reptile,is_a_reptile,1,True,1
Alligator,eats fish,eats_fish,1,True,1
Alligator,has a bill,has_a_bill,0,False,0
Alligator,can swim,can_swim,1,True,1
Alligator,is a pet,is_a_pet,0,False,0
Alligator,is black,is_black,0,False,0
Alligator,herds,herds,1,False,0
Alligator,has scales,has_scales,1,True,1
Alligator,lives in the zoo,lives_in_the_zoo,1,False,0
Alligator,has a tail,has_a_tail,1,True,1
Alligator,lives in the sea,lives_in_the_sea,0,False,0
Alligator,is green,is_green,1,False,0
Alligator,has feathers,has_feathers,0,False,0
Alligator,is dangerous,is_dangerous,1,True,1
Alligator,is grey,is_grey,0,False,0
Alligator,has four paws,has_four_paws,1,False,0
Alligator,is edible,is_edible,1,False,0
Alligator,lives in water,lives_in_water,1,True,1
Alligator,has wings,has_wings,0,False,0
Alligator,is brown,is_brown,1,False,0
Alligator,lays eggs,lays_eggs,1,True,1
Alligator,is a fish,is_a_fish,0,False,0
Alligator,mammal,mammal,0,False,0
Alligator,is an insect,is_an_insect,0,False,0
Alligator,can fly,can_fly,0,False,0
Alligator,is big,is_big,1,True,1
Alligator,is an animal,is_an_animal,1,True,1
Alligator,is a bird,is_a_bird,0,False,0
Alligator,is small.1,is_small.1,0,False,0
Alligator,a kind of thumbtack,a_kind_of_thumbtack,0,False,0
Alligator,a synonym is 'schuiftrompet',a_synonym_is_'schuiftrompet',0,False,0
Alligator,accompagnies (other) music,accompagnies_(other)_music,0,False,0
Alligator,also called crowbar,also_called_crowbar,0,False,0
Alligator,also used as a toy,also_used_as_a_toy,0,False,0
Alligator,are a sort of shoes,are_a_sort_of_shoes,0,False,0
Alligator,are swimming trunks for men,are_swimming_trunks_for_men,0,False,0
Alligator,are underpants,are_underpants,0,False,0
Alligator,arrives in a port,arrives_in_a_port,0,False,0
Alligator,associated with kilt,associated_with_kilt,0,False,0
Alligator,baked in an oven,baked_in_an_oven,0,False,0
Alligator,be used to hit nails into the wall,be_used_to_hit_nails_into_the_wall,0,False,0
Alligator,belongs to a harnas,belongs_to_a_harnas,0,False,0
Alligator,belongs to a horse,belongs_to_a_horse,0,False,0
Alligator,belongs to De lijn (public transportation firm in Flanders),belongs_to_De_lijn_(public_transportation_firm_in_Flanders),0,False,0
Alligator,belongs to knife and fork,belongs_to_knife_and_fork,0,False,0
Alligator,belongs with sportshoes,belongs_with_sportshoes,0,False,0
Alligator,boils water,boils_water,0,False,0
Alligator,both hands and feet are used,both_hands_and_feet_are_used,0,False,0
Alligator,both large and small,both_large_and_small,0,False,0
Alligator,bought in a shoe store,bought_in_a_shoe_store,0,False,0
Alligator,bought in a store,bought_in_a_store,0,False,0
Alligator,bought in an underwear store,bought_in_an_underwear_store,0,False,0
Alligator,can be a rainbow,can_be_a_rainbow,0,False,0
Alligator,can be a status symbol,can_be_a_status_symbol,0,False,0
Alligator,can be a wound : abrasion,can_be_a_wound_:_abrasion,0,False,0
Alligator,can be acoustic,can_be_acoustic,0,False,0
Alligator,can be automatized,can_be_automatized,0,False,0
Alligator,can be bought everywhere,can_be_bought_everywhere,0,False,0
Alligator,can be bought in sports store,can_be_bought_in_sports_store,0,False,0
Alligator,can be brought to the beach,can_be_brought_to_the_beach,0,False,0
Alligator,can be carried,can_be_carried,0,False,0
Alligator,can be carried backwards,can_be_carried_backwards,0,False,0
Alligator,can be carried by anyone,can_be_carried_by_anyone,0,False,0
Alligator,can be coloured,can_be_coloured,0,False,0
Alligator,can be connected to a car,can_be_connected_to_a_car,0,False,0
Alligator,can be connected to an amplifier,can_be_connected_to_an_amplifier,0,False,0
Alligator,can be decorated,can_be_decorated,0,False,0
Alligator,can be digital,can_be_digital,0,False,0
Alligator,can be dishwashed,can_be_dishwashed,0,False,0
Alligator,can be electronic,can_be_electronic,0,False,0
Alligator,can be found around your fingers,can_be_found_around_your_fingers,0,False,0
Alligator,can be found in a forest,can_be_found_in_a_forest,0,True,1
