concept,feature,feature_raw,gpt5_response,gpt5_true
Axe,can injure,can_injure,True,1
Axe,can hurt you,can_hurt_you,True,1
Axe,can produce different tones at once,can_produce_different_tones_at_once,False,0
Axe,can harm,can_harm,True,1
Axe,comes in different brands and models,comes_in_different_brands_and_models,True,1
Axe,can hurt,can_hurt,True,1
Axe,can work as defence,can_work_as_defence,True,1
Axe,can sound out of tune,can_sound_out_of_tune,False,0
Axe,consists of different parts,consists_of_different_parts,True,1
Axe,comes in different lengths,comes_in_different_lengths,True,1
Axe,comes in different patterns,comes_in_different_patterns,False,0
Axe,comes in very handy,comes_in_very_handy,True,1
Axe,constitutes a whole,constitutes_a_whole,True,1
Axe,costs money,costs_money,True,1
Axe,destroys,destroys,True,1
Axe,drivers licence not required,drivers_licence_not_required,False,0
Axe,damages delicate surfaces,damages_delicate_surfaces,True,1
Axe,exists in different brands,exists_in_different_brands,True,1
Axe,consists of two parts,consists_of_two_parts,True,1
Axe,does not melt in high temperature,does_not_melt_in_high_temperature,False,0
Axe,exists in different colors,exists_in_different_colors,True,1
Axe,exists in different colors and different forms,exists_in_different_colors_and_different_forms,True,1
Axe,exists in different forms,exists_in_different_forms,True,1
Axe,exists in different kinds,exists_in_different_kinds,True,1
Axe,exists in different sizes,exists_in_different_sizes,True,1
Axe,exists in different measurements,exists_in_different_measurements,True,1
Axe,exists in different lengths,exists_in_different_lengths,True,1
Axe,exists in different sizes.1,exists_in_different_sizes.1,True,1
Axe,exists in different types,exists_in_different_types,True,1
Axe,for sale in a music shop,for_sale_in_a_music_shop,True,1
Axe,found in a tool box,found_in_a_tool_box,True,1
Axe,can mimic different instruments,can_mimic_different_instruments,False,0
Axe,exists in different materials,exists_in_different_materials,True,1
Axe,gives a nasty sound,gives_a_nasty_sound,False,0
Axe,feels rough,feels_rough,True,1
Axe,has a blade,has_a_blade,True,1
Axe,has a cross or flat shape,has_a_cross_or_flat_shape,True,1
Axe,has a grip,has_a_grip,True,1
Axe,has a conductor,has_a_conductor,False,0
Axe,has a handle,has_a_handle,True,1
Axe,has a grip made of wood,has_a_grip_made_of_wood,True,1
Axe,has a point,has_a_point,True,1
Axe,has a sharp edge,has_a_sharp_edge,True,1
Axe,has a sharp point,has_a_sharp_point,False,0
Axe,has a metal blade,has_a_metal_blade,True,1
Axe,has a stick,has_a_stick,True,1
Axe,has a wooden handle,has_a_wooden_handle,True,1
Axe,has been existing for a long time,has_been_existing_for_a_long_time,True,1
Axe,has a metal head,has_a_metal_head,True,1
Axe,has great power,has_great_power,True,1
Axe,has no engine,has_no_engine,True,1
Axe,has poles to hold on to,has_poles_to_hold_on_to,False,0
Axe,has to be tuned,has_to_be_tuned,True,1
Axe,has to be sharpened sometimes,has_to_be_sharpened_sometimes,True,1
Axe,has to do with wood,has_to_do_with_wood,True,1
Axe,has two handles,has_two_handles,False,0
Axe,has two openings to put your fingers in,has_two_openings_to_put_your_fingers_in,False,0
Axe,implement/tool,implement/tool,True,1
Axe,is a basic tool,is_a_basic_tool,True,1
Axe,has a Y-shape,has_a_Y-shape,False,0
Axe,is a handtool,is_a_handtool,True,1
Axe,is a piece of equipment,is_a_piece_of_equipment,True,1
Axe,is a long rod,is_a_long_rod,False,0
Axe,is agressive,is_agressive,False,0
Axe,is dangerous for children,is_dangerous_for_children,True,1
Axe,is durable,is_durable,True,1
Axe,is dangerous for the fingers,is_dangerous_for_the_fingers,True,1
Axe,is an English word,is_an_English_word,True,1
Axe,is an object,is_an_object,True,1
Axe,is a tool,is_a_tool,True,1
Axe,is beam-shaped,is_beam-shaped,False,0
Axe,is functional,is_functional,True,1
Axe,is for at least 1 person,is_for_at_least_1_person,True,1
Axe,is for sturdy guys,is_for_sturdy_guys,True,1
Axe,is handy for prisoners,is_handy_for_prisoners,False,0
Axe,is fairly unknown,is_fairly_unknown,False,0
Axe,is heavy,is_heavy,True,1
Axe,is hard,is_hard,True,1
Axe,is made of steel,is_made_of_steel,True,1
Axe,is invented by man,is_invented_by_man,True,1
Axe,is made of iron,is_made_of_iron,False,0
Axe,is made of wood or metal,is_made_of_wood_or_metal,True,1
Axe,is lifeless,is_lifeless,True,1
Axe,is not edible,is_not_edible,True,1
Axe,is loud,is_loud,False,0
Axe,is not for children,is_not_for_children,False,0
Axe,is part of a company,is_part_of_a_company,True,1
Axe,is popular,is_popular__,True,1
Axe,is launched,is_launched,False,0
Axe,is primitive,is_primitive,True,1
Axe,is sharp,is_sharp,True,1
Axe,is powerful,is_powerful,True,1
Axe,is related to a guitar,is_related_to_a_guitar,True,1
Axe,is sold in a hardware store,is_sold_in_a_hardware_store,True,1
Axe,is smaller than a lorry,is_smaller_than_a_lorry,True,1
Axe,is thrown,is_thrown,True,1
Axe,is unwieldy,is_unwieldy,False,0
Axe,is used in combination with other instruments,is_used_in_combination_with_other_instruments,False,0
Axe,is used to beat on,is_used_to_beat_on,True,1
Axe,is used to beat with,is_used_to_beat_with,False,0
Axe,is used to chop wood,is_used_to_chop_wood,True,1
Axe,is used to make a (tree) cabin,is_used_to_make_a_(tree)_cabin,True,1
Axe,is useful,is_useful,True,1
Axe,is used to cut things in two,is_used_to_cut_things_in_two,True,1
Axe,is used to cut,is_used_to_cut,True,1
Axe,its vibrations produce sounds,its_vibrations_produce_sounds,False,0
Axe,made of metal,made_of_metal,True,1
Axe,leaves wood shavings,leaves_wood_shavings,True,1
Axe,is useful in a forest,is_useful_in_a_forest,True,1
Axe,looks tough,looks_tough,True,1
Axe,makes a nice sound/noise,makes_a_nice_sound/noise,True,1
Axe,makes a piercing noise,makes_a_piercing_noise,False,0
Axe,made of wood and metal,made_of_wood_and_metal,True,1
Axe,needs to be cleaned after use,needs_to_be_cleaned_after_use,True,1
Axe,needs to be cleaned sometimes,needs_to_be_cleaned_sometimes,True,1
Axe,not everyone has it,not_everyone_has_it,True,1
Axe,often used,often_used__,True,1
Axe,needs to be supported,needs_to_be_supported,False,0
Axe,not nice to use,not_nice_to_use,False,0
Axe,occurs in many (music)bands,occurs_in_many_(music)bands,False,0
Axe,often used at camp sites,often_used_at_camp_sites,True,1
Axe,men think it is sexy,men_think_it_is_sexy,False,0
Axe,often used by street musicians,often_used_by_street_musicians,False,0
Axe,played with the hands,played_with_the_hands,False,0
Axe,played by a musician,played_by_a_musician,True,1
Axe,one has to learn how to play,one_has_to_learn_how_to_play,False,0
Axe,played by men,played_by_men,True,1
Axe,produces a hole in the wall,produces_a_hole_in_the_wall,False,0
Axe,often used in blues music,often_used_in_blues_music,False,0
Axe,produces noise,produces_noise,True,1
Axe,produces different sounds,produces_different_sounds,False,0
Axe,produces sound,produces_sound,False,0
Axe,sometimes has soil sticking to it,sometimes_has_soil_sticking_to_it,True,1
Axe,used at farms,used_at_farms,True,1
Axe,used by burglars,used_by_burglars,True,1
Axe,sometimes played on the street,sometimes_played_on_the_street,False,0
Axe,sometimes used to pull out nails,sometimes_used_to_pull_out_nails,False,0
Axe,smells like washing powder,smells_like_washing_powder,False,0
Axe,used by carpenters,used_by_carpenters,True,1
Axe,produces dust,produces_dust,True,1
Axe,produces a lot of sound,produces_a_lot_of_sound,False,0
Axe,used by indians,used_by_indians,True,1
Axe,used by carpenters.1,used_by_carpenters.1,True,1
Axe,used by handymen,used_by_handymen,True,1
Axe,used by men,used_by_men,True,1
Axe,used by lumber jackers,used_by_lumber_jackers,True,1
Axe,used by the handyman,used_by_the_handyman,True,1
Axe,used by strong men,used_by_strong_men,True,1
Axe,used by workers,used_by_workers,True,1
Axe,used by young people,used_by_young_people,True,1
Axe,used for murding,used_for_murding,True,1
Axe,used for punishing,used_for_punishing,False,0
Axe,used during war,used_during_war,True,1
Axe,used for rock music,used_for_rock_music,True,1
Axe,used in a fight,used_in_a_fight,True,1
Axe,used by work forces,used_by_work_forces,True,1
Axe,used for short distances,used_for_short_distances,False,0
Axe,used in construction,used_in_construction,True,1
Axe,used in different cultures,used_in_different_cultures,True,1
Axe,used by tradesmen,used_by_tradesmen,True,1
Axe,used in the Middle Ages,used_in_the_Middle_Ages,True,1
Axe,used in farming,used_in_farming,True,1
Axe,used by farmers,used_by_farmers,True,1
Axe,used on a yard,used_on_a_yard,True,1
Axe,used in many different musical styles,used_in_many_different_musical_styles,True,1
Axe,used to chop trees,used_to_chop_trees,True,1
Axe,used to beat,used_to_beat,True,1
Axe,used to detach something,used_to_detach_something,True,1
Axe,used to dig,used_to_dig,False,0
Axe,used to cultivate the soil,used_to_cultivate_the_soil,False,0
Axe,used to hunt,used_to_hunt,False,0
Axe,used to open things,used_to_open_things,False,0
Axe,used to turn over/spade the ground,used_to_turn_over/spade_the_ground,False,0
Axe,was used in early ages,was_used_in_early_ages,True,1
Axe,used to work in the garden,used_to_work_in_the_garden,True,1
Axe,used to grasp something,used_to_grasp_something,False,0
Axe,used in the house,used_in_the_house,True,1
Axe,used with your hands,used_with_your_hands,True,1
Axe,was used in mines,was_used_in_mines,True,1
Axe,was used in the past,was_used_in_the_past,True,1
Axe,you can injure someone with it,you_can_injure_someone_with_it,True,1
Axe,you can learn it in a school of music,you_can_learn_it_in_a_school_of_music,False,0
Axe,you can get injured by it,you_can_get_injured_by_it,True,1
Axe,you can bust things with it,you_can_bust_things_with_it,True,1
Axe,you can make things with it,you_can_make_things_with_it,True,1
Axe,you can kill someone with it,you_can_kill_someone_with_it,True,1
Axe,you can play different notes whit it,you_can_play_different_notes_whit_it,False,0
Axe,you can play songs on it,you_can_play_songs_on_it,False,0
Axe,you can repair with it,you_can_repair_with_it,False,0
Axe,you don't see it frequently,you_don't_see_it_frequently,True,1
Axe,you have to pay for it,you_have_to_pay_for_it,False,0
Axe,you have to be strong to use it,you_have_to_be_strong_to_use_it,True,1
Blindworm,appears in comics,appears_in_comics,False,0
Axe,you can scour stuff off with it,you_can_scour_stuff_off_with_it,False,0
Axe,you can see it in big cities,you_can_see_it_in_big_cities,False,0
Blindworm,can be fed,can_be_fed,True,1
Blindworm,crawls up trees,crawls_up_trees,False,0
Blindworm,does not smell well,does_not_smell_well,False,0
Blindworm,can open its tail,can_open_its_tail,False,0
Blindworm,has an oval shape,has_an_oval_shape,False,0
Blindworm,eats food for fish,eats_food_for_fish,False,0
Blindworm,can live for a long time without food,can_live_for_a_long_time_without_food,True,1
Blindworm,has gnawing teeth,has_gnawing_teeth,False,0
Blindworm,in a terrarium,in_a_terrarium,True,1
Blindworm,is difficult to remove from one's body,is_difficult_to_remove_from_one's_body,False,0
Blindworm,is found in earth,is_found_in_earth,True,1
Blindworm,is mostly grey brown,is_mostly_grey_brown,True,1
Blindworm,has downy hair,has_downy_hair,False,0
Blindworm,"can be brown, black, white, grey","can_be_brown,_black,_white,_grey",True,1
Blindworm,is found on dogs and cats,is_found_on_dogs_and_cats,False,0
Blindworm,is unhygienic,is_unhygienic,False,0
Blindworm,is used as food for reptiles,is_used_as_food_for_reptiles,True,1
Blindworm,loves wood,loves_wood,False,0
Blindworm,smaller than a horse,smaller_than_a_horse,True,1
Blindworm,timid animal,timid_animal,False,0
Blindworm,breaths under water,breaths_under_water,False,0
Blindworm,can do without water for long periods,can_do_without_water_for_long_periods,False,0
Blindworm,bleats,bleats,False,0
Blindworm,doesn't have 1000 paws,doesn't_have_1000_paws,True,1
Blindworm,goes from flower to flower,goes_from_flower_to_flower,False,0
Blindworm,can be disadvantageous to harvest,can_be_disadvantageous_to_harvest,True,1
Blindworm,can kill people,can_kill_people,False,0
Blindworm,grazes,grazes,False,0
Blindworm,has a head,has_a_head,True,1
Blindworm,has a small bill,has_a_small_bill,False,0
Blindworm,has little eyes,has_little_eyes,False,0
Blindworm,has a mouth,has_a_mouth,False,0
Blindworm,"long hind legs, short forelegs","long_hind_legs,_short_forelegs",False,0
Blindworm,goes slowely,goes_slowely,True,1
Blindworm,is not expensive,is_not_expensive,False,0
Blindworm,short front legs,short_front_legs,False,0
Blindworm,not friendly with dogs,not_friendly_with_dogs,False,0
Blindworm,often sits under a piece of wood,often_sits_under_a_piece_of_wood,True,1
Blindworm,neutral scent,neutral_scent,True,1
Blindworm,was used in medical science in earlier times,was_used_in_medical_science_in_earlier_times,True,1
Blindworm,has a tongue,has_a_tongue,True,1
Blindworm,gnaws on everything,gnaws_on_everything,False,0
Blindworm,attacks,attacks,False,0
Blindworm,digs holes,digs_holes,False,0
Blindworm,has tentacles,has_tentacles,False,0
Blindworm,is attracted by shiny objects,is_attracted_by_shiny_objects,False,0
Blindworm,is cause for arachnophobia,is_cause_for_arachnophobia,False,0
Blindworm,is difficult to catch,is_difficult_to_catch,True,1
Blindworm,is often found on dogs,is_often_found_on_dogs,False,0
Blindworm,is not verry big,is_not_verry_big,True,1
Blindworm,lives on the ground,lives_on_the_ground,True,1
Blindworm,lies motionless in the water,lies_motionless_in_the_water,False,0
Blindworm,miaows,miaows,False,0
Blindworm,often used as laboratory animal,often_used_as_laboratory_animal,False,0
Blindworm,has suckers,has_suckers,False,0
Blindworm,sometimes lives in church towers,sometimes_lives_in_church_towers_,False,0
Blindworm,can be cured,can_be_cured,False,0
Blindworm,swings from tree to tree,swings_from_tree_to_tree,False,0
Blindworm,wild animal,wild_animal,True,1
Blindworm,has beady eyes,has_beady_eyes,True,1
Blindworm,lives outdoors,lives_outdoors,True,1
Blindworm,resembles a worm,resembles_a_worm,True,1
Blindworm,mothballs as a remedy,mothballs_as_a_remedy,False,0
Blindworm,some people are allergic to it,some_people_are_allergic_to_it,False,0
Blindworm,climbs in trees,climbs_in_trees,False,0
Blindworm,moves by contracting,moves_by_contracting,True,1
Blindworm,can be found in the ardennes,can_be_found_in_the_ardennes,True,1
Blindworm,indians hunted it,indians_hunted_it,False,0
Blindworm,is bluish grey,is_bluish_grey,False,0
Blindworm,is a type of beetle,is_a_type_of_beetle,False,0
Blindworm,has a small head,has_a_small_head,True,1
Blindworm,is food for larger animals,is_food_for_larger_animals,True,1
Blindworm,is found in warm places,is_found_in_warm_places,True,1
Blindworm,is an exotic animal,is_an_exotic_animal,False,0
Blindworm,lays eggs in sand,lays_eggs_in_sand,False,0
Blindworm,lives in a swamp,lives_in_a_swamp,False,0
Blindworm,is parasite,is_parasite,False,0
Blindworm,lies on the sea-floor,lies_on_the_sea-floor,False,0
Blindworm,typical ennemy of a cat,typical_ennemy_of_a_cat,False,0
Blindworm,used in research,used_in_research,True,1
Blindworm,chirps,chirps,False,0
Blindworm,has a pointed snout,has_a_pointed_snout,False,0
Blindworm,lives in the North Sea,lives_in_the_North_Sea,False,0
