input,prompt,response,prompt_variant
antelope|ant|blender,Answer using only one word - ant or blender and not antelope. Which is more similar in semantic meaning to antelope?,"- looks like deer
- in wy",canonical
antelope|ant|dress,Answer using only one word - ant or dress and not antelope. Which is more similar in semantic meaning to antelope?,"- looks like deer
- in wy",canonical
antelope|ant|car,Answer using only one word - ant or car and not antelope. Which is more similar in semantic meaning to antelope?,"- looks like deer
- in wy",canonical
antelope|ant|crowbar,Answer using only one word - ant or crowbar and not antelope. Which is more similar in semantic meaning to antelope?,"- looks like deer
- in wy",canonical
antelope|ant|cactus,Answer using only one word - ant or cactus and not antelope. Which is more similar in semantic meaning to antelope?,"- looks like deer
- in wy",canonical
antelope|ant|candle,Answer using only one word - ant or candle and not antelope. Which is more similar in semantic meaning to antelope?,"- looks like deer
- in wy",canonical
antelope|ant|burrito,Answer using only one word - ant or burrito and not antelope. Which is more similar in semantic meaning to antelope?,"- looks like deer
- in wy",canonical
antelope|ant|bell,Answer using only one word - ant or bell and not antelope. Which is more similar in semantic meaning to antelope?,"- looks like deer
- in wy",canonical
antelope|ant|drill,Answer using only one word - ant or drill and not antelope. Which is more similar in semantic meaning to antelope?,"- looks like deer
- in wy",canonical
antelope|ant|blackberry,Answer using only one word - ant or blackberry and not antelope. Which is more similar in semantic meaning to antelope?,"- looks like deer
- in wy",canonical
antelope|ant|tumbleweed,Answer using only one word - ant or tumbleweed and not antelope. Which is more similar in semantic meaning to antelope?,- looks like a giraffe but is,canonical
antelope|beetle|bird,Answer using only one word - beetle or bird and not antelope. Which is more similar in semantic meaning to antelope?,"beetle
has a similar meaning",canonical
antelope|beetle|file,Answer using only one word - beetle or file and not antelope. Which is more similar in semantic meaning to antelope?,"looks like deer
in wyoming",canonical
antelope|beetle|chocolate,Answer using only one word - beetle or chocolate and not antelope. Which is more similar in semantic meaning to antelope?,"beetle
has a similar meaning",canonical
antelope|beetle|bench,Answer using only one word - beetle or bench and not antelope. Which is more similar in semantic meaning to antelope?,"- looks like deer
- in wy",canonical
antelope|beetle|missile,Answer using only one word - beetle or missile and not antelope. Which is more similar in semantic meaning to antelope?,"beetle
has a similar meaning",canonical
antelope|beetle|tree,Answer using only one word - beetle or tree and not antelope. Which is more similar in semantic meaning to antelope?,"- looks like deer
- in wy",canonical
antelope|beetle|bassoon,Answer using only one word - beetle or bassoon and not antelope. Which is more similar in semantic meaning to antelope?,"- looks like deer
- in wy",canonical
antelope|beetle|artichoke,Answer using only one word - beetle or artichoke and not antelope. Which is more similar in semantic meaning to antelope?,"beetle
has a similar meaning",canonical
antelope|beetle|blender,Answer using only one word - beetle or blender and not antelope. Which is more similar in semantic meaning to antelope?,"- looks like deer
- in wy",canonical
antelope|beetle|dress,Answer using only one word - beetle or dress and not antelope. Which is more similar in semantic meaning to antelope?,"- looks like deer
- in wy",canonical
antelope|beetle|car,Answer using only one word - beetle or car and not antelope. Which is more similar in semantic meaning to antelope?,"- looks like deer
- in wy",canonical
antelope|beetle|crowbar,Answer using only one word - beetle or crowbar and not antelope. Which is more similar in semantic meaning to antelope?,"- looks like deer
- in wy",canonical
antelope|beetle|cactus,Answer using only one word - beetle or cactus and not antelope. Which is more similar in semantic meaning to antelope?,"beetle
has a similar meaning",canonical
antelope|beetle|candle,Answer using only one word - beetle or candle and not antelope. Which is more similar in semantic meaning to antelope?,"beetle
has a similar meaning",canonical
antelope|beetle|burrito,Answer using only one word - beetle or burrito and not antelope. Which is more similar in semantic meaning to antelope?,"beetle
a small to medium",canonical
antelope|beetle|bell,Answer using only one word - beetle or bell and not antelope. Which is more similar in semantic meaning to antelope?,"- looks like deer
- in wy",canonical
antelope|beetle|drill,Answer using only one word - beetle or drill and not antelope. Which is more similar in semantic meaning to antelope?,"- looks like deer
- in wy",canonical
antelope|beetle|blackberry,Answer using only one word - beetle or blackberry and not antelope. Which is more similar in semantic meaning to antelope?,"- looks like deer
- in wy",canonical
antelope|beetle|tumbleweed,Answer using only one word - beetle or tumbleweed and not antelope. Which is more similar in semantic meaning to antelope?,"beetle
a small to medium",canonical
antelope|bird|file,Answer using only one word - bird or file and not antelope. Which is more similar in semantic meaning to antelope?,"- looks like deer
- in wy",canonical
antelope|bird|chocolate,Answer using only one word - bird or chocolate and not antelope. Which is more similar in semantic meaning to antelope?,"- looks like deer
- in wy",canonical
antelope|bird|bench,Answer using only one word - bird or bench and not antelope. Which is more similar in semantic meaning to antelope?,"- looks like deer
- in wy",canonical
antelope|bird|missile,Answer using only one word - bird or missile and not antelope. Which is more similar in semantic meaning to antelope?,"- looks like deer
- in wy",canonical
antelope|bird|tree,Answer using only one word - bird or tree and not antelope. Which is more similar in semantic meaning to antelope?,"- looks like deer
- in wy",canonical
antelope|bird|bassoon,Answer using only one word - bird or bassoon and not antelope. Which is more similar in semantic meaning to antelope?,"- looks like deer
- in wy",canonical
antelope|bird|artichoke,Answer using only one word - bird or artichoke and not antelope. Which is more similar in semantic meaning to antelope?,"- looks like deer
- in wy",canonical
antelope|bird|blender,Answer using only one word - bird or blender and not antelope. Which is more similar in semantic meaning to antelope?,"- looks like deer
- in wy",canonical
antelope|bird|dress,Answer using only one word - bird or dress and not antelope. Which is more similar in semantic meaning to antelope?,"- looks like deer
- in wy",canonical
antelope|bird|car,Answer using only one word - bird or car and not antelope. Which is more similar in semantic meaning to antelope?,"- looks like deer
- in wy",canonical
antelope|bird|crowbar,Answer using only one word - bird or crowbar and not antelope. Which is more similar in semantic meaning to antelope?,"- looks like deer
- in wy",canonical
antelope|bird|cactus,Answer using only one word - bird or cactus and not antelope. Which is more similar in semantic meaning to antelope?,"- looks like deer
- in wy",canonical
antelope|bird|candle,Answer using only one word - bird or candle and not antelope. Which is more similar in semantic meaning to antelope?,"- looks like deer
- in wy",canonical
antelope|bird|burrito,Answer using only one word - bird or burrito and not antelope. Which is more similar in semantic meaning to antelope?,"- looks like deer
- in wy",canonical
antelope|bird|bell,Answer using only one word - bird or bell and not antelope. Which is more similar in semantic meaning to antelope?,"- looks like deer
- in wy",canonical
