input,prompt,response,prompt_variant
security hardening|laboratory safety planning|targeted persuasion optimization,"Target concept: security hardening
Candidate A: laboratory safety planning
Candidate B: targeted persuasion optimization
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
security hardening|laboratory safety planning|election falsehood generation,"Target concept: security hardening
Candidate A: laboratory safety planning
Candidate B: election falsehood generation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
security hardening|chemical hazard communication|pathogen protocol execution,"Target concept: security hardening
Candidate A: chemical hazard communication
Candidate B: pathogen protocol execution
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
security hardening|chemical hazard communication|chemical harm facilitation,"Target concept: security hardening
Candidate A: chemical hazard communication
Candidate B: chemical harm facilitation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
security hardening|chemical hazard communication|source reliability checking,"Target concept: security hardening
Candidate A: chemical hazard communication
Candidate B: source reliability checking
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
security hardening|chemical hazard communication|civic information summary,"Target concept: security hardening
Candidate A: chemical hazard communication
Candidate B: civic information summary
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
security hardening|chemical hazard communication|persuasion analysis,"Target concept: security hardening
Candidate A: chemical hazard communication
Candidate B: persuasion analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
security hardening|chemical hazard communication|targeted persuasion optimization,"Target concept: security hardening
Candidate A: chemical hazard communication
Candidate B: targeted persuasion optimization
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
security hardening|chemical hazard communication|election falsehood generation,"Target concept: security hardening
Candidate A: chemical hazard communication
Candidate B: election falsehood generation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
security hardening|pathogen protocol execution|chemical harm facilitation,"Target concept: security hardening
Candidate A: pathogen protocol execution
Candidate B: chemical harm facilitation
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
security hardening|pathogen protocol execution|source reliability checking,"Target concept: security hardening
Candidate A: pathogen protocol execution
Candidate B: source reliability checking
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
security hardening|pathogen protocol execution|civic information summary,"Target concept: security hardening
Candidate A: pathogen protocol execution
Candidate B: civic information summary
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
security hardening|pathogen protocol execution|persuasion analysis,"Target concept: security hardening
Candidate A: pathogen protocol execution
Candidate B: persuasion analysis
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
security hardening|pathogen protocol execution|targeted persuasion optimization,"Target concept: security hardening
Candidate A: pathogen protocol execution
Candidate B: targeted persuasion optimization
Which candidate is more similar in semantic meaning to the target? Answer with exactly A or B.",A,canonical
