input,prompt,response,prompt_variant
authorized security testing|social engineering execution|civic information fact checking,"Target concept: authorized security testing
Candidate A: social engineering execution
Candidate B: civic information fact checking
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
authorized security testing|social engineering execution|targeted deceptive persuasion,"Target concept: authorized security testing
Candidate A: social engineering execution
Candidate B: targeted deceptive persuasion
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
authorized security testing|social engineering execution|election misinformation generation,"Target concept: authorized security testing
Candidate A: social engineering execution
Candidate B: election misinformation generation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
authorized security testing|social engineering execution|model safety evaluation,"Target concept: authorized security testing
Candidate A: social engineering execution
Candidate B: model safety evaluation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
authorized security testing|social engineering execution|oversight compliance testing,"Target concept: authorized security testing
Candidate A: social engineering execution
Candidate B: oversight compliance testing
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
authorized security testing|social engineering execution|oversight evasion planning,"Target concept: authorized security testing
Candidate A: social engineering execution
Candidate B: oversight evasion planning
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
authorized security testing|social engineering execution|autonomous replication enablement,"Target concept: authorized security testing
Candidate A: social engineering execution
Candidate B: autonomous replication enablement
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
authorized security testing|social engineering execution|policy compliant refusal explanation,"Target concept: authorized security testing
Candidate A: social engineering execution
Candidate B: policy compliant refusal explanation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
authorized security testing|social engineering execution|safety classifier rule interpretation,"Target concept: authorized security testing
Candidate A: social engineering execution
Candidate B: safety classifier rule interpretation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
authorized security testing|social engineering execution|jailbreak instruction seeking,"Target concept: authorized security testing
Candidate A: social engineering execution
Candidate B: jailbreak instruction seeking
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
authorized security testing|social engineering execution|safeguard bypass facilitation,"Target concept: authorized security testing
Candidate A: social engineering execution
Candidate B: safeguard bypass facilitation
Which candidate has the closer semantic meaning to the target concept? Reply with exactly A or B.",A,paraphrase
